added_at,album_name,track_number,artists,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist_name,playlist_description
2022-06-10 03:01:00+00:00,Dragão nas Costas,1,"[['Belato', '1j0b8QZNoluRO17A2PJh62'], ['Dj Nb', '2GZUy5017hx1rotZruGpee'], ['Original Quality', '5ZTnWo7IY6rdIxm6aTSR84']]",Dragão nas Costas,25,0.428,0.309,7,-7.236,1,0.0362,0.882,0.0,0.201,0.55,89.309,205332,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Teu Sorriso,1,"[['Rael', '0GWNKI3VPEcJsOIEhUjmxd'], ['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['Malibu', '0PMk31f9Log4ixwUUY40p6']]",Teu Sorriso,48,0.661,0.567,11,-9.644,0,0.056,0.222,0.0,0.178,0.706,86.476,183265,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Em Brasa,1,"[['Menestrel', '4eQ4RMjplRznwHA1UBNnXT'], ['Bell Lins', '1Ip6WEGrOlzrpbmyrrYhQr']]",Em Brasa,47,0.734,0.54,7,-6.293,0,0.0998,0.228,0.0,0.127,0.531,79.959,170000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica #9: Melhor Forma,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Lourena', '3jLj1sAQaEpLpktyJmyGIh'], ['Cesar Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica #9: Melhor Forma,70,0.733,0.688,1,-5.458,0,0.0672,0.455,0.0,0.117,0.654,130.026,611077,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Problemático,1,"[['Ikki', '5uxYttuMvoojMzmPmWWg6T']]",Problemático,46,0.609,0.251,8,-15.568,0,0.047,0.831,0.0,0.1,0.69,129.561,171106,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Buzz Lightyear,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Choice', '4kqedTxyE5EDJWLLplYXpu'], ['Azzy', '1uf8uSErmKc3JVtmjVBZ83']]",Buzz Lightyear,63,0.524,0.532,11,-11.197,0,0.0688,0.432,0.0,0.119,0.389,82.883,253758,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Session 2000 #1 - Nosso Caso,1,"[['Malcolm VL', '6pJi8PaFlp6aNvOw3e0ONm'], ['Yas', '3tFl0Vh4EoMvMutypugPYO'], ['Altamira', '12xPPAGu03vdZR3AmWNIxZ'], ['Matheus Muniz', '3ZfuJqd34fmfkTMpqDW2iI']]",Session 2000 #1 - Nosso Caso,42,0.725,0.355,7,-13.478,0,0.268,0.639,1.58e-06,0.0958,0.718,89.929,170669,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Nossa Vibe,1,"[['LUE', '50VHfozsQsmTf1R18RcuEN'], ['Indie Space', '0W1Rb8JlinMAExLtluwWxr'], ['Sadnation', '03eBztaT761cekpkMOZEDY']]",Nossa Vibe,42,0.703,0.463,7,-11.552,1,0.0909,0.516,8.38e-05,0.121,0.517,90.04,120536,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Acústico Altamira #1 - Ubatuba,1,"[['Pelé MilFlows', '4WbHbolEKZIhnkO2xv2Lm0'], ['Konai', '12YpLBd0FvDYA0c4nsaxFp'], ['Altamira', '12xPPAGu03vdZR3AmWNIxZ'], ['Malcolm VL', '6pJi8PaFlp6aNvOw3e0ONm'], ['Yas', '3tFl0Vh4EoMvMutypugPYO'], ['Lukkas', '3yJOjR6PkQh6QU6ZB8waUL']]",Acústico Altamira #1 - Ubatuba,48,0.48,0.311,8,-11.527,0,0.128,0.839,3.07e-06,0.106,0.57,200.334,336000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Se Faz de Louca,1,"[['TG Marollie', '1NLax8AUE7YfBmvOMQCC3v'], ['Felipe Play', '3thozP2mfHYnunQbT2seuZ'], ['Jonny Green Producer', '6DupsACKtRUVlrtSi8nZX0'], ['Matheus Marollie', '3NMDzzdevdtMkz6470wles'], ['Jonathan Couto', '58E9fUoMdCjVB0B4MwMsp1']]",Se Faz de Louca,41,0.55,0.637,1,-7.027,0,0.0528,0.771,0.0101,0.103,0.564,159.829,148500,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Vai Te Catar / A Reza (Ao Vivo),1,"[['Cassiano Cacique', '6O0vyRWZGz65J4t1eUXNKD']]",Vai Te Catar / A Reza - Ao Vivo,39,0.689,0.692,7,-9.882,1,0.347,0.217,0.0,0.0637,0.945,141.449,170767,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Pedaço de Mim,1,"[['OIK', '1B5n6jsxvFldc6Nq8Wx8VJ'], ['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['IssoQueÉSomDeRap', '43DrL9cHm49HEwg85idE2c']]",Pedaço de Mim,63,0.623,0.629,7,-5.26,1,0.2,0.595,0.0,0.0894,0.653,94.55,202318,5,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Oriente (Acústico),2,"[['Oriente', '0IVBT8qQNwvHLzOJL6kGpE']]",Vagabundo Também Ama / Vida Longa Mundo Pequeno - Acústico,54,0.552,0.719,4,-6.932,0,0.31,0.338,0.0,0.216,0.513,79.947,529598,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Lucidez,1,"[['3030', '3OHpci0ruhvaMv9F795LR5']]",Lucidez,50,0.788,0.589,6,-7.442,1,0.153,0.155,0.0,0.125,0.466,90.023,225333,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Acústico Cmk #Pista2 - Vida De Filme,1,"[['CMK', '6QmnOxsr8M6iD5Zqpb2src'], ['MC Estudante', '27EYCpBghCafQbmGDemUD6'], ['Jhony Mc', '4hTGLEnPwUsmgakVoSo9Ww'], ['MC Lya', '7mOHrerbDSX5PbvTbuFAS9'], ['Nícolas Walter', '4LP8P7vaRoN90tqtgVJAYa'], ['Stanley Castro', '7LLv5yYIB0JNOIiYBeOGah']]",Acústico Cmk #Pista2 - Vida De Filme,45,0.563,0.513,11,-11.827,1,0.407,0.197,0.0,0.125,0.679,66.326,276857,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Até o Final,1,"[['Caio Luccas', '1a3fr7NdeBT4JlGj6YlbDL'], ['Dallass', '4LAFtDzlQM89xov636hMVv'], ['Caíque', '47M3rIswjgdqWCiCZc4Wx1'], ['NADAMAL', '3YVxmhkewoRHu8WFgWlCb7']]",Até o Final,56,0.594,0.544,5,-4.931,1,0.0373,0.794,0.0,0.0906,0.863,79.927,144683,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Pensei em Você,1,"[['Sadness :c', '5pvKSKOm1QGAf5BZoD9WEr'], ['Ikki', '5uxYttuMvoojMzmPmWWg6T']]",Pensei em Você,45,0.741,0.337,5,-12.929,0,0.108,0.163,0.0,0.0842,0.772,143.93,120178,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Acorda,1,"[['26:15', '7zyWAQgUX6rJprlFm6sqFv']]",Acorda,43,0.562,0.598,0,-9.09,0,0.127,0.708,0.0,0.121,0.604,84.456,176924,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Docê,1,"[['Ikki', '5uxYttuMvoojMzmPmWWg6T']]",Docê,44,0.728,0.477,10,-10.385,1,0.031,0.864,0.0,0.121,0.71,129.87,134769,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica #6: Era uma Vez,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Bob do Contra', '4DITWCDQL8b3VZTBYpNDR9'], ['Azzy', '1uf8uSErmKc3JVtmjVBZ83'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Dudu', '5Ynf8bbQV9ICbK3vZoPxGF'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Maquiny', '0ixIqccVXNU45qPhq3kWex'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica #6: Era uma Vez,72,0.518,0.575,5,-10.454,0,0.0524,0.427,0.0,0.153,0.577,93.885,577819,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Mais Leve,1,"[['Nanpa Básico', '1cUpGtXcSQsovNYEZOQgOG'], ['3030', '3OHpci0ruhvaMv9F795LR5']]",Mais Leve,48,0.621,0.419,6,-8.914,0,0.0805,0.654,0.0,0.17,0.499,79.902,247500,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Acústico Altamira #17 - Perfeição,1,"[['Pelé MilFlows', '4WbHbolEKZIhnkO2xv2Lm0'], ['Samantha Machado', '5qQdzyIlYfzICKOVdb7XvY'], ['Altamira', '12xPPAGu03vdZR3AmWNIxZ']]",Acústico Altamira #17 - Perfeição,46,0.521,0.276,5,-8.3,1,0.0301,0.722,0.0,0.124,0.367,77.976,246154,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Perdição,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Perdição,66,0.842,0.337,1,-13.266,0,0.149,0.595,0.0,0.119,0.506,119.989,275000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Probleminha Diário (Papasessions #7),1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['MC Hariel', '0pcoadNMmvrUyab1RxWBoV'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Probleminha Diário (Papasessions #7),59,0.621,0.344,5,-8.564,0,0.111,0.85,0.0,0.103,0.888,81.916,245625,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Eclipse (Acústico Vivências),1,"[['Tribo da Periferia', '1xxS2WrLlgl9QNGEUCsbPG'], ['3 Um Só', '02ahhbTmx0wY2DvkqAMdRx'], ['Agriff', '6Ul0pkOz1OTOLnvI5et5nn'], ['Face Oculta', '0w3JvODott5EiXjiwD4QcO']]",Eclipse - Acústico Vivências,53,0.784,0.641,11,-8.414,0,0.291,0.611,0.0,0.0963,0.508,90.575,425303,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,O Que Você Quiser,1,"[['Pelé MilFlows', '4WbHbolEKZIhnkO2xv2Lm0'], ['Liu Beatz', '106xNJkxSAfb0o8GIt6joQ']]",O Que Você Quiser,45,0.425,0.569,0,-9.55,0,0.072,0.313,5.1e-05,0.114,0.775,90.017,176000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Tentei,1,"[['EXQUEÇA TUDO PAPAI', '5jNs5i0CPbgCqc2ns08z3D'], ['Caslu', '0j5Ei0F504PNqn0DSzIodP'], ['RESENHV', '7qvo2lIj7T6DUuIkTzs7Vm']]",Tentei,44,0.457,0.293,6,-12.305,0,0.0392,0.826,0.0,0.193,0.829,80.786,131896,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Acabou (Papasessions #5) [feat. CALIFFA],1,"[['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Acabou (Papasessions #5) [feat. CALIFFA],54,0.663,0.422,7,-8.706,0,0.112,0.697,0.0,0.128,0.604,123.237,259260,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica 10: Recomeçar,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Black', '2UzbrOSDiSjcLFN8wZ4bz2'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['BK', '1YOVBTvznjiDvtAj4ExHeo'], ['LUDMILLA', '3CDoRporvSjdzTrm99a3gi'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica 10: Recomeçar,66,0.739,0.636,8,-5.975,1,0.0737,0.257,0.0,0.175,0.442,142.055,682817,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,MNB Quase Acústico #4 - Coisa Louca,1,"[['Mãolee', '72aE07MxpePfCELo4vGZcK'], ['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Morcego', '5CEDufbycfPy95Z6lyZC81'], ['Jhama', '5mXYWM38dlAs01e3XQEtma'], ['Mi Kaev', '0TiKVoFMU9Kn4Dy2Zfcr4V']]",MNB Quase Acústico #4 - Coisa Louca,61,0.813,0.549,9,-7.656,1,0.291,0.148,0.0,0.0915,0.187,100.932,276980,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica - Paris,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Dk 47', '7KO08sObbX1IHeiIR9b5NB'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica - Paris,62,0.692,0.747,1,-4.747,0,0.0817,0.468,0.0,0.172,0.496,87.98,420000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica Ep. Acabou,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Budah', '08zSkHjCY3ypH4gdBVHWgO'], ['Lourena', '3jLj1sAQaEpLpktyJmyGIh'], ['Azzy', '1uf8uSErmKc3JVtmjVBZ83'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica Ep. Acabou,56,0.641,0.613,11,-5.386,1,0.0302,0.407,2.51e-05,0.113,0.38,93.97,270000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Poesia Acústica Ep. Jeri,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Menestrel', '4eQ4RMjplRznwHA1UBNnXT'], ['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica Ep. Jeri,53,0.805,0.604,6,-6.533,1,0.0517,0.273,0.0,0.217,0.483,110.008,262979,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Infinito Interno,5,"[['3030', '3OHpci0ruhvaMv9F795LR5']]",Alma de Cigana,57,0.572,0.412,7,-9.588,0,0.0483,0.403,0.0,0.636,0.376,86.505,131300,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Mano Como Ela Fode,1,"[['Gu', '08vwQJxPdhUyPBxT4Tf0cS']]",Mano Como Ela Fode,44,0.731,0.269,4,-10.769,0,0.117,0.8,0.0,0.0896,0.74,170.117,144000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Saturno,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd'], ['Ajaxx', '0y7B2G0jNMGWyQJsOoRMUt']]",Saturno,67,0.694,0.551,5,-5.929,1,0.0485,0.704,0.0,0.1,0.908,95.003,186947,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Berenice (Papasessions #6) [feat. CALIFFA],1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Dfideliz', '0oNOkdVXXFaWC9tPb7Ol10'], ['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Berenice (Papasessions #6) [feat. CALIFFA],59,0.705,0.363,7,-10.788,0,0.362,0.725,0.0,0.092,0.862,160.144,301547,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Geribá (Papasessions #8) [feat. OIK],1,"[['Papasessions', '1bzpK4GDoDGGXX9eqIkwFs'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['OIK', '1B5n6jsxvFldc6Nq8Wx8VJ']]",Geribá (Papasessions #8) [feat. OIK],58,0.814,0.306,3,-9.415,0,0.152,0.825,0.0,0.102,0.638,129.769,222577,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Perfume,1,"[['Konai', '12YpLBd0FvDYA0c4nsaxFp'], ['kamaitachi', '1ISc8zhrqxd5WrJMkMMLSm'], ['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm']]",Perfume,59,0.558,0.247,2,-10.607,0,0.0545,0.888,0.0,0.188,0.669,85.445,204088,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Tão Real,15,"[['Rashid', '5WgRuO0mhM36NFoapzpWBH'], ['Lukinhas', '0vsOB7tW4ItHtdZBzKQZxp'], ['Emicida', '2d9LRvQJnAXRijqIJDDs2K']]",Pipa Voada (feat. Emicida),62,0.758,0.732,5,-5.511,0,0.051,0.489,0.0,0.13,0.924,90.038,185333,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Mnb Quase Acústico #5 - Qual Vai?,1,"[['Mãolee', '72aE07MxpePfCELo4vGZcK'], ['Bruno Chelles', '0QRmYyPJ4gzQmSVWMYgF2d'], ['Kiaz', '6Ae0wz09vBFYZXJ2bJAKUl'], ['Buddy Poke', '4P5iCB7KuXWECEgiEuzLrM'], ['Lary', '4qn9aKmT3CaRVPWnlTQCwX']]",Mnb Quase Acústico #5 - Qual Vai?,42,0.575,0.464,6,-8.55,0,0.223,0.647,0.0,0.0952,0.569,81.305,267000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Cigana,1,"[['Malibu', '0PMk31f9Log4ixwUUY40p6'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['Clau', '13A9x5VINTOaVnYxK4rbNQ'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Keviin', '3IMEatbnQs6Sumu77hmtOr']]",Cigana,63,0.676,0.538,11,-7.089,0,0.0462,0.374,0.0,0.111,0.549,145.959,265753,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Melhor Assim,1,"[['AURORA', '7GuOF4raIJRK8LQQq7obfO'], ['JS o Mão de Ouro', '7C7NNCiIFavKH6oDarjp0v'], ['Thiaguinho MT', '0yApzRdrUqTGqX9MULdnmV'], ['DZ Martins', '0zLAQha7ngkRhk4T0uFs2k'], ['Pezão', '2UiLeUnwb6HIGBjyp6BK8J'], ['Duda Rosa', '0AZYfRTzxZun1EAbGD71bE'], ['OPA Gang', '1La4angxc0OtwvqeWiChpc'], ['Diamante', '5LPAcTR1xntmEBGQYLghuC']]",Melhor Assim,42,0.715,0.489,0,-9.37,0,0.059,0.251,2.65e-05,0.0673,0.674,83.93,302857,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Sede de Nós Dois,1,"[['Card Principal', '5ILxHKMT9pEWDTzEHbBJGO'], ['.pg', '6kg90aH4e5Qu5kDxtwJbJh'], ['2ZDinizz', '13zmjclMwzz8kIxRrN7JOV']]",Sede de Nós Dois,42,0.662,0.431,1,-11.029,0,0.0987,0.848,1.81e-05,0.12,0.593,155.888,238452,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Quantas Vezes?,1,"[['2STRANGE', '7mnsTGmApJRfHFs1ymmBIi'], ['Mozart Mz', '5IpCG7K8h5YfPavIWLf2ne']]",Quantas Vezes?,41,0.833,0.43,11,-9.012,0,0.052,0.734,0.000494,0.103,0.491,134.982,213333,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Pede pra Ficar,1,"[['Muzzike', '2XTtA7Pvl5vucL3oFXlMyT']]",Pede pra Ficar,41,0.654,0.382,11,-10.424,0,0.145,0.717,0.0,0.107,0.877,130.098,175020,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Em Busca do Ouro,1,"[['1Kilo', '6E2st8OqIaS7PU5gj95FSE'], ['Pelé MilFlows', '4WbHbolEKZIhnkO2xv2Lm0'], ['DoisP', '4xcFNIVM3qTAXKmGRcBxx2'], ['Trakinas', '7FJ7nFs2TLi0pcvNsR5Uri']]",Mil Motivos,0,0.491,0.73,5,-5.569,1,0.313,0.672,0.0,0.0817,0.711,175.575,204940,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Mina Certa,1,"[['Altamira', '12xPPAGu03vdZR3AmWNIxZ'], ['JnrBeats', '6XDB7IrLqvgRgI0ZrQ9hqt'], ['Pelé MilFlows', '4WbHbolEKZIhnkO2xv2Lm0']]",Mina Certa,43,0.673,0.606,10,-5.42,0,0.0556,0.296,0.0,0.138,0.62,145.185,146556,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Maquiny Acústico,1,"[['Maquiny', '0ixIqccVXNU45qPhq3kWex'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx']]",Amante - Acústico,50,0.492,0.403,5,-9.196,0,0.0538,0.781,0.0,0.327,0.581,116.028,236045,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Química,1,"[['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW']]",Química,51,0.684,0.634,11,-8.024,0,0.432,0.444,0.0,0.104,0.767,91.283,153413,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Abre a porta,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Abre a porta,55,0.635,0.533,1,-9.402,0,0.394,0.296,0.000107,0.0872,0.737,95.995,142500,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Pra Praia,1,"[['26:15', '7zyWAQgUX6rJprlFm6sqFv']]",Pra Praia,0,0.597,0.616,2,-8.276,0,0.139,0.451,0.0,0.09,0.394,85.435,186298,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10 03:01:00+00:00,Equação,1,"[['Mun-Ra', '0TCMOxaDMS40afITXwbE96'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Equação,51,0.611,0.425,6,-10.008,0,0.0737,0.819,0.0,0.15,0.74,117.825,182205,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
