added_at,album_name,track_number,artists,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,playlist_name,playlist_description
2021-03-13T15:01:00Z,NU,1,"[['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Nagalli', '6TPJK8tv3AKKSsw0lENTQk'], ['Coyote Beatz', '2PhFsxtwCQLS3e9SJwDN3j']]",Nós,67,0.705,0.816,10,-5.195,0,0.5379999999999999,0.0969,0.0,0.0822,0.583,86.77,audio_features,193800,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Mds,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Mc Lele JP', '1mV9h1AwhRXSjBFcYpajgY']]",Mds,84,0.885,0.561,6,-5.331,1,0.249,0.261,0.0,0.121,0.644,140.02,audio_features,125143,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Para todas as mulheres que já rimei,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Borges', '6jBww4kwlSrjaNYP7AQPtX'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Ajaxx', '0y7B2G0jNMGWyQJsOoRMUt']]",Quase uma Semana,73,0.8140000000000001,0.768,1,-5.702999999999999,0,0.078,0.10400000000000001,0.0,0.0646,0.8,122.05799999999999,audio_features,259672,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Nada é pra sempre,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Nada é pra sempre,62,0.721,0.48200000000000004,0,-10.247,1,0.0768,0.192,0.0,0.0537,0.37,95.055,audio_features,229928,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Lance Criminoso (feat. BK),1,"[['Papatinho', '0iZz25uH5PLaShpqq84uYv'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Lance Criminoso (feat. BK),65,0.574,0.654,0,-6.696000000000001,0,0.478,0.27,0.0,0.115,0.6940000000000001,81.336,audio_features,234098,5,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Poesia Acústica 10: Recomeçar,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Black', '2UzbrOSDiSjcLFN8wZ4bz2'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['BK', '1YOVBTvznjiDvtAj4ExHeo'], ['Ludmilla', '3CDoRporvSjdzTrm99a3gi'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0']]",Poesia Acústica 10: Recomeçar,73,0.7390000000000001,0.636,8,-5.975,1,0.0737,0.257,0.0,0.175,0.442,142.055,audio_features,682817,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Máquina do Tempo,5,"[['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",777-666,75,0.544,0.802,10,-4.534,0,0.326,0.0534,0.0,0.139,0.322,179.924,audio_features,164000,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Oclin e Evoque,1,"[['Tropa do Bruxo', '4s3lxX76LwxzMdQEAFYdzv'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['MC Rick', '1mvpEXClANunyiHFtAXCxt'], ['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Oclin e Evoque,67,0.899,0.698,0,-4.788,1,0.076,0.0010400000000000001,0.0,0.0715,0.457,105.01799999999999,audio_features,212582,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Chuck Berry,1,"[['Black Alien', '6aCbXH85qN6xo54C7atSMx']]",Chuck Berry,59,0.8859999999999999,0.63,1,-6.297999999999999,0,0.33299999999999996,0.225,8.97e-05,0.08900000000000001,0.836,88.09200000000001,audio_features,170627,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Praya,1,"[['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Predella', '3lMQtpA4i6FrIe6DmDfDVa'], ['Pedro Lotto', '23ot0eI6ByBW6LrlBfr2bm'], ['Paiva Prod', '1T0F05F7TEo6QYr4vtGJdb'], ['White Monkey Recordings', '4aOhi7PfTjBW439bBhH0J4']]",Praya,60,0.9329999999999999,0.662,9,-8.096,0,0.0997,0.27399999999999997,0.0,0.0845,0.872,122.06200000000001,audio_features,165973,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,De 90 pra Cá,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Dexter', '76IyGPd3y2mBZCljGcke0x'], ['Elenko Week', '7i5nEmcVfMqh6hm0wVadrw']]",De 90 pra Cá,63,0.7290000000000001,0.6829999999999999,11,-5.694,0,0.226,0.706,3.81e-05,0.14,0.736,107.72,audio_features,217778,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Campo Minado,1,"[['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['OG L', '6usXKXCK5gkyeZ18o3Fmg6']]",Campo Minado,56,0.7340000000000001,0.535,7,-7.672999999999999,0,0.11699999999999999,0.252,0.0,0.146,0.314,119.072,audio_features,140000,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Sistema Obtuso,1,"[['Criolo', '37ZflmHTdxkSLQuT8w9NBs'], ['Tropkillaz', '5bzWtCkjIAMgN93gLt56SO']]",Sistema Obtuso,58,0.8079999999999999,0.792,1,-3.39,1,0.268,0.294,0.0,0.124,0.348,138.041,audio_features,199130,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Jogador Caro,3,"[['Felp 22', '56IPf5d631ccKOTmo8RFHK']]",Linda e Doida,60,0.519,0.674,8,-5.38,0,0.11599999999999999,0.0346,1.45e-06,0.0984,0.882,110.64,audio_features,187598,3,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,UAU!,1,"[['Costa Gold', '7q1aEytv83jXNECmyaMhgn'], ['André Nine', '5cc7XCY3YdVmFDYw9LklMq']]",Uau!,68,0.8490000000000001,0.5720000000000001,1,-8.913,1,0.336,0.0342,0.0,0.0768,0.8809999999999999,153.96,audio_features,189351,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Amor de Fim de Noite,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Papatinho', '0iZz25uH5PLaShpqq84uYv']]",Amor de Fim de Noite,62,0.47200000000000003,0.42700000000000005,7,-9.693,0,0.0664,0.841,0.0,0.0839,0.6920000000000001,139.532,audio_features,221143,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Ilusão,1,"[['Filipe Ret', '7gJN8W0589FisSYJS17K54']]",Ilusão,68,0.596,0.607,5,-6.682,0,0.209,0.34,0.0,0.0808,0.446,129.252,audio_features,217732,5,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Abre a porta,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Abre a porta,62,0.635,0.5329999999999999,1,-9.402000000000001,0,0.39399999999999996,0.29600000000000004,0.00010700000000000001,0.0872,0.737,95.995,audio_features,142500,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Tão Real,15,"[['Rashid', '5WgRuO0mhM36NFoapzpWBH'], ['Lukinhas', '0vsOB7tW4ItHtdZBzKQZxp'], ['Emicida', '2d9LRvQJnAXRijqIJDDs2K']]",Pipa Voada (feat. Emicida),72,0.758,0.732,5,-5.511,0,0.051,0.489,0.0,0.13,0.924,90.038,audio_features,185333,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Máquina do Tempo,7,"[['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",Máquina do Tempo,74,0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.97799999999998,audio_features,230400,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Estilo Coyote,1,"[['Salvador Da Rima', '3zUcyANWSbo98ikca4ugrV']]",Estilo Coyote,63,0.8029999999999999,0.489,5,-8.437000000000001,0,0.43700000000000006,0.43700000000000006,0.0,0.0895,0.785,92.035,audio_features,174212,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,BurleMarx,4,"[['Chinv', '6NTiankZRvz9miBAa9fLuS']]",Mantra,49,0.7290000000000001,0.7509999999999999,6,-4.312,1,0.142,0.183,0.0179,0.18600000000000003,0.71,140.119,audio_features,156009,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Monstro Invisível,1,"[['Sabotage', '5deK5HnwbEKvge2svL0i0B'], ['MC Hariel', '0pcoadNMmvrUyab1RxWBoV'], ['DJ Kalfani', '02RSgo6GjUSDChRsq79jTg']]",Monstro Invisível,58,0.765,0.684,10,-7.604,0,0.308,0.135,0.0,0.128,0.45,89.88600000000001,audio_features,243333,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Poesia Acústica #9: Melhor Forma,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Lourena', '3jLj1sAQaEpLpktyJmyGIh'], ['César Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0']]",Poesia Acústica #9: Melhor Forma,75,0.733,0.688,1,-5.457999999999999,0,0.0672,0.455,0.0,0.11699999999999999,0.654,130.026,audio_features,611077,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Química,1,"[['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW']]",Química,58,0.684,0.634,11,-8.024,0,0.43200000000000005,0.444,0.0,0.10400000000000001,0.767,91.28299999999999,audio_features,153413,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Fellini,1,"[['Criolo', '37ZflmHTdxkSLQuT8w9NBs']]",Fellini,53,0.805,0.746,1,-5.211,0,0.185,0.23800000000000002,0.0,0.215,0.7170000000000001,127.92200000000001,audio_features,171989,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Modo Trapaça,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb']]",Modo Trapaça,62,0.856,0.72,8,-6.617999999999999,1,0.0464,0.191,7.2999999999999996e-06,0.19399999999999998,0.45,110.015,audio_features,192000,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Perfume,1,"[['Konai', '12YpLBd0FvDYA0c4nsaxFp'], ['kamaitachi', '1ISc8zhrqxd5WrJMkMMLSm'], ['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm']]",Perfume,62,0.5579999999999999,0.247,2,-10.607000000000001,0,0.0545,0.888,0.0,0.188,0.669,85.445,audio_features,204088,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Acende o Isqueiro,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Kizzy', '2NMYOlZHIEsSq7pp5jBjic']]",Acende o Isqueiro,65,0.48,0.565,8,-9.954,0,0.375,0.38,0.0,0.096,0.8059999999999999,112.988,audio_features,207529,5,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,GRIFF,5,"[['WC no Beat', '2QjS2N6sORI7H4qbf6xitS'], ['MC G15', '3Nipsl6GVwwGyeAk0J29C6'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['POCAH', '11iQCRz636WFdHj42qxAF6']]",ROLÉ NO RIO,51,0.7,0.826,4,-4.688,0,0.157,0.191,0.0,0.0978,0.33299999999999996,138.039,audio_features,203495,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Berenice (Papasessions #6) [feat. CALIFFA],1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Dfideliz', '0oNOkdVXXFaWC9tPb7Ol10'], ['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Berenice (Papasessions #6) [feat. CALIFFA],67,0.705,0.363,7,-10.788,0,0.36200000000000004,0.725,0.0,0.092,0.862,160.144,audio_features,301547,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Bora Ser,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['2Nunaip', '4qeiAh3nfvR4odsDr3bISi']]",Bora Ser,55,0.637,0.764,7,-5.763,1,0.0818,0.111,1.31e-06,0.0815,0.5489999999999999,191.83,audio_features,205000,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Histórias da Minha Área,1,"[['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Bia Nogueira', '337gunwEwXj6BjKbSo3Uo6']]",O Cara de Óculos (prod. Coyote Beatz),60,0.738,0.784,0,-4.787,1,0.135,0.00237,0.0,0.126,0.354,125.021,audio_features,250016,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Saturno,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd'], ['Ajaxx', '0y7B2G0jNMGWyQJsOoRMUt']]",Saturno,80,0.6940000000000001,0.551,5,-5.928999999999999,1,0.0485,0.7040000000000001,0.0,0.1,0.9079999999999999,95.00299999999999,audio_features,186947,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,O Iluminado,2,"[['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['CMK', '6QmnOxsr8M6iD5Zqpb2src'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx']]",American Pie,59,0.583,0.46799999999999997,9,-8.794,0,0.33899999999999997,0.33399999999999996,0.0,0.1,0.322,130.002,audio_features,179077,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Vergonha pra Midia,1,"[['Salvador Da Rima', '3zUcyANWSbo98ikca4ugrV'], ['NOG', '1QAoT8rjnSPy5pXpu3yiHS'], ['Mc Kevin', '5pBMkZNIlbGTH3hrsQJqAa'], ['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY'], ['Mc Lele JP', '1mV9h1AwhRXSjBFcYpajgY']]",Vergonha pra Midia,69,0.8140000000000001,0.6709999999999999,0,-6.813,1,0.297,0.21899999999999997,0.0,0.0736,0.593,83.944,audio_features,385357,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Marília Mendonça,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd'], ['Mãolee', '72aE07MxpePfCELo4vGZcK']]",Marília Mendonça,67,0.633,0.631,4,-6.847,0,0.29600000000000004,0.3,0.0,0.1,0.512,139.755,audio_features,113519,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Merci £,2,"[['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Qq cê tá insinuando,62,0.816,0.55,3,-7.417999999999999,0,0.446,0.121,0.0,0.107,0.452,119.973,audio_features,176200,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,O Líder em Movimento,1,"[['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Movimento,56,0.7140000000000001,0.5529999999999999,4,-7.77,0,0.0712,0.293,0.0,0.205,0.22,102.02,audio_features,215152,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Não Tem Bacanal na Quarentena,3,"[['Baco Exu do Blues', '78nr1pVnDR7qZH6QbVMYZf'], ['Muse Maya', '3aHNIgKMKMb0hmklcLXxkm']]",Ela É Gostosa Pra Caralho,60,0.662,0.48,10,-10.411,0,0.0474,0.168,0.0,0.109,0.187,114.959,audio_features,183214,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Favela Vive 4,1,"[['ADL', '6Ywb1no2hXLazjIs4LUiQD'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Kmila Cdd', '5pTtdzoyljdOQnTLVULZvv'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['César Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Edi Rock', '2fYAyTS2erZgqEHKHYqgi2']]",Favela Vive 4,55,0.498,0.498,8,-8.809,1,0.424,0.42,0.0,0.10099999999999999,0.36700000000000005,76.093,audio_features,759036,1,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Ainda,1,"[['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Dj Juninho da Espanha', '7v3YsPZy6l4QPJQ8RqnfZ4'], ['Portugal', '18r4iN6xnGmdJ5VPTEqOBB'], ['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Reflexo,53,0.929,0.738,7,-1.37,0,0.10400000000000001,0.552,0.0,0.12,0.7340000000000001,105.022,audio_features,221653,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Cigana,1,"[['Malibu', '0PMk31f9Log4ixwUUY40p6'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['Clau', '13A9x5VINTOaVnYxK4rbNQ'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Keviin', '3IMEatbnQs6Sumu77hmtOr']]",Cigana,67,0.6759999999999999,0.5379999999999999,11,-7.0889999999999995,0,0.0462,0.374,0.0,0.111,0.5489999999999999,145.959,audio_features,265753,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Marginais Acústico #1,1,"[['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Felp 22', '56IPf5d631ccKOTmo8RFHK'], ['IGOR', '4zCVTLvRnKYmkVyCxfV2ny'], ['Marginal Supply', '1xezfhrRJTpRtYZPplWHcJ']]",Marginais Acústico #1,57,0.705,0.604,4,-8.979,0,0.231,0.568,0.0,0.0971,0.691,89.016,audio_features,226731,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Só Uma Noite,1,"[['Fabio Brazza', '0Ludmn78UAusTsNCXgICrN'], ['Péricles', '6gEzJZrbm0F4ihvE9iXR9z']]",Só Uma Noite,54,0.795,0.599,9,-7.001,0,0.255,0.265,0.0,0.0914,0.618,83.48899999999999,audio_features,230158,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Acabou (Papasessions #5) [feat. CALIFFA],1,"[['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Acabou (Papasessions #5) [feat. CALIFFA],59,0.6629999999999999,0.42200000000000004,7,-8.706,0,0.11199999999999999,0.6970000000000001,0.0,0.128,0.604,123.23700000000001,audio_features,259260,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,The Cypher Deffect 2,1,"[['Costa Gold', '7q1aEytv83jXNECmyaMhgn'], ['Kant', '5RHWqLCNmcKFDME3G7sxiJ'], ['Spinardi', '5rohxv1cRfQwpG8W9uxSle'], ['Chayco', '0titiXdcUTRXpX2CFeShdk']]",The Cypher Deffect 2,60,0.7809999999999999,0.76,2,-4.7860000000000005,1,0.384,0.084,0.0,0.0877,0.8190000000000001,94.887,audio_features,335907,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Você Não Ama Ninguém 2,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['César Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf']]",Você Não Ama Ninguém 2,60,0.655,0.769,0,-4.026,0,0.0708,0.276,0.0,0.126,0.363,135.99200000000002,audio_features,300000,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Não Me Sinto Mal Mais,1,"[['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Não Me Sinto Mal Mais,67,0.8140000000000001,0.665,9,-7.87,1,0.17300000000000001,0.35100000000000003,0.00172,0.10800000000000001,0.326,126.027,audio_features,265356,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Kyoto,1,"[['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['Alaska', '1D8yVlgOfpn6lW5UfwOMj7']]",Kyoto,59,0.642,0.514,1,-8.357000000000001,0,0.27,0.626,0.0,0.129,0.675,170.975,audio_features,186709,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Mantém,1,"[['WIU', '3MrDVzg7ZXaYMyQmbDInr7'], ['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",Mantém,65,0.754,0.765,10,-5.354,0,0.0777,0.38,0.0,0.113,0.53,129.983,audio_features,195692,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Mitsubishi,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Kizzy', '2NMYOlZHIEsSq7pp5jBjic']]",Mitsubishi,63,0.7509999999999999,0.57,11,-7.017,0,0.209,0.126,0.0,0.10099999999999999,0.705,110.021,audio_features,182182,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Jordan,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp']]",Jordan,65,0.7490000000000001,0.631,2,-6.669,1,0.21,0.303,0.0,0.196,0.27,129.953,audio_features,190154,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Hip Hop Rare,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Hip Hop Rare,54,0.589,0.805,7,-5.795,1,0.341,0.242,0.0,0.113,0.767,141.814,audio_features,123803,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Sonho das Esquinas,1,"[['BK', '1YOVBTvznjiDvtAj4ExHeo'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Portugal No Beat', '71LRKKvAjoc6LyNmob269Q']]",Sonho das Esquinas,52,0.49200000000000005,0.6940000000000001,11,-8.2,1,0.5329999999999999,0.12,0.0,0.29,0.446,150.25799999999998,audio_features,287400,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Ak do Flamengo,1,"[['Borges', '6jBww4kwlSrjaNYP7AQPtX'], ['Flacko', '6r1OIJXsdVTkhH6ueDzOew'], ['BlakkClout', '4pZ2z5NE2z1vvdRqf7q0Gq']]",Ak do Flamengo,64,0.895,0.392,11,-13.200999999999999,1,0.43,0.5529999999999999,0.0,0.121,0.6829999999999999,123.94200000000001,audio_features,141764,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Malvadão 2,1,"[['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Jailhouse', '6QuV7w29AgBJFHxKVzRyJY'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b']]",Malvadão 2,55,0.8809999999999999,0.595,11,-9.781,1,0.0714,0.282,0.000117,0.11199999999999999,0.9109999999999999,130.019,audio_features,149113,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Infinito Interno,5,"[['3030', '3OHpci0ruhvaMv9F795LR5']]",Alma de Cigana,64,0.5720000000000001,0.41200000000000003,7,-9.588,0,0.0483,0.40299999999999997,0.0,0.636,0.376,86.505,audio_features,131300,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Gangorra,1,"[['Haikaiss', '53iGNetIf91uZx4Jb54cgb']]",Gangorra,50,0.772,0.813,8,-3.66,1,0.23600000000000002,0.0542,1.47e-06,0.18100000000000002,0.684,90.061,audio_features,227222,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-13T15:01:00Z,Não Volto,1,"[['Felp 22', '56IPf5d631ccKOTmo8RFHK'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Marginal Supply', '1xezfhrRJTpRtYZPplWHcJ']]",Não Volto,54,0.5429999999999999,0.595,0,-7.9510000000000005,1,0.41,0.495,0.0,0.124,0.408,88.49600000000001,audio_features,170667,4,RAPública,Ouça o melhor do hip hop nacional. Foto: Djonga
2021-03-31T20:05:01Z,F* F* M*,1,"[['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Dallass', '4LAFtDzlQM89xov636hMVv']]",F* F* M*,72,0.866,0.542,4,-7.13,0,0.344,0.6509999999999999,0.0,0.09,0.36200000000000004,119.98200000000001,audio_features,176000,4,Trapperz Brasil,Os sucessos e as novidades do Trap nacional estão aqui! Foto: Filipe Ret
2021-03-31T20:05:01Z,Freio da Blazer,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Freio da Blazer,76,0.515,0.63,5,-7.691,0,0.168,0.27399999999999997,0.0,0.1,0.36700000000000005,121.98,audio_features,180000,4,Trapperz Brasil,Os sucessos e as novidades do Trap nacional estão aqui! Foto: Filipe Ret
2021-03-31T20:05:01Z,M4,1,"[['Teto', '68YeXpLt3jB7JHQS5ZjMGo'], ['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",M4,84,0.88,0.59,8,-4.709,0,0.204,0.08,0.0,0.184,0.723,119.97,audio_features,170000,4,Trapperz Brasil,Os sucessos e as novidades do Trap nacional estão aqui! Foto: Filipe Ret
