tipo,url,img_embeddings
tenis,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdT9fg9YvaGBUaFofBNka8HjpTrpuYUAmgRg&usqp=CAU,"[-1.33442938e-01 -7.16674328e-03  3.65148902e-01 -7.53754377e-03
 -4.02946174e-01 -8.73003453e-02 -5.58640212e-02  4.88457620e-01
  4.59146261e-01 -4.51712310e-02  1.87544614e-01 -6.61671758e-01
 -2.75059462e-01 -3.34914088e-01  2.29407847e-03  1.69106975e-01
  1.54117763e-01 -3.11843902e-01  3.32205892e-01 -9.78976339e-02
  2.92561352e-01  3.13346982e-01  1.34076864e-01 -6.66682839e-01
  4.53943938e-01  2.65432537e-01  9.36940312e-02  1.01353317e-01
  3.26709449e-03  2.99110487e-02 -4.39757034e-02 -5.89889288e-03
  1.01226598e-01  2.44636424e-02 -3.48285824e-01  3.42017770e-01
  1.39288038e-01  5.17584682e-01 -1.16051599e-01  4.91303355e-02
 -8.07810187e-01 -3.46524060e-01  1.58425525e-01  3.26131135e-02
  2.69965470e-01  5.77684522e-01  3.50640297e-01  3.37918103e-03
 -5.37529290e-02  4.03309435e-01 -2.86669403e-01  3.61820787e-01
  4.50406224e-01  8.70909393e-02  1.95390627e-01 -1.67432293e-01
  1.84908509e-03  1.53040141e-01 -5.32271206e-01 -2.20373683e-02
  9.36875880e-01  4.45322365e-01  3.42181653e-01  1.48561776e-01
  1.94343820e-01 -4.24022228e-03  8.86768103e-02 -2.13548690e-02
  4.73066568e-01 -4.68869507e-02 -1.50298983e-01  2.53842264e-01
 -9.98245180e-02 -3.62105221e-02 -3.00588638e-01 -2.29614019e-01
  5.00170648e-01 -3.71444464e-01  5.91582209e-02 -5.42167425e-01
 -5.42080760e-01  1.02297872e-01  1.28391266e-01  2.17210472e-01
  9.60176140e-02 -2.36952126e-01 -4.81404215e-02 -2.20775634e-01
  2.59031683e-01  1.28464252e-02  7.57183135e-02  3.01700234e-01
 -7.24735260e+00  2.53540248e-01 -3.25059086e-01 -2.82090038e-01
  5.24005294e-02 -7.69063830e-01 -1.03667891e+00 -7.02772141e-01
  1.45665124e-01 -5.07446110e-01  3.29831362e-01  8.46060961e-02
  2.86761403e-01  1.72970369e-01  1.07453847e+00  4.74288940e-01
  3.98383945e-01 -3.39753926e-02 -1.97585627e-01  1.19155049e-02
  7.01192558e-01 -6.86505586e-02 -1.22577548e-01  2.14936718e-01
  6.25810847e-02 -4.43756312e-01  1.00943632e-01 -3.12114120e-01
 -1.93052173e-01 -9.90842059e-02 -1.12939030e-02  6.59714118e-02
  4.55290079e-01 -4.13932860e-01  1.02253318e-01 -3.72397959e-01
  4.91126031e-02  2.83911318e-01  5.52264303e-02  2.39551112e-01
 -4.24247473e-01  9.14589345e-01  1.54353268e-02  1.28577173e-01
  4.91327494e-02 -8.14617425e-02 -4.52656038e-02  7.55895004e-02
  3.98121774e-02 -1.93275675e-01 -2.03783259e-01  4.86261874e-01
 -1.17850274e-01  5.94740629e-01  1.87100321e-02 -4.25945401e-01
 -3.01763713e-01  1.50145173e-01  6.96789324e-01  1.90769643e-01
  9.61881876e-01 -2.87147284e-01 -2.22180337e-02 -4.68975008e-01
  1.13292933e-01  2.08354414e-01  5.74328154e-02 -1.36462986e-01
 -5.41339397e-01 -2.18664363e-01 -1.90010190e-01  2.47619227e-01
  3.17027003e-01  8.54314327e-01  1.72635749e-01  4.74362969e-02
 -2.05234915e-01  1.56411499e-01 -2.05007255e-01 -5.18830121e-03
 -2.79721498e-01 -1.75241038e-01 -4.75903600e-02  4.06965792e-01
  8.45107436e-01 -7.39539713e-02  5.03006220e-01 -5.84011972e-01
  7.79811084e-01 -2.40161002e-01  2.49120831e-01  3.28158677e-01
 -3.96077931e-01  5.34015536e-01 -6.19245693e-02  4.43850249e-01
 -1.94163769e-02  5.54703355e-01  4.83285040e-01 -6.48302138e-02
  9.69085097e-02  4.30060923e-01  4.03127372e-01 -2.39557475e-02
 -9.73634422e-04  1.05757244e-01 -7.79478550e-02 -1.39779270e-01
 -1.19284093e-02 -6.00096881e-02  4.40928340e-01 -2.07059443e-01
 -2.41719097e-01  1.48821533e-01 -6.43956065e-01 -1.15808837e-01
 -1.64265662e-01  2.82834142e-01  5.47577262e-01 -5.10356128e-02
  2.32505307e-01  3.67830336e-01 -5.03621280e-01  2.58144915e-01
 -1.12792879e-01  4.76355076e-01  4.01770532e-01  3.88227344e-01
  3.49568605e-01 -6.92959607e-01  6.02280319e-01 -2.12466776e-01
  4.47065353e-01 -4.78409044e-02  8.80560726e-02 -2.49758616e-01
  6.09611571e-02  1.39207423e-01 -2.78077245e-01 -2.08552927e-01
 -3.12901437e-02  4.07277673e-01 -9.48198736e-02 -3.68737936e-01
 -5.92984378e-01  2.26148397e-01 -2.19475925e-02 -3.51683021e-01
  2.41501778e-01 -7.79955909e-02  3.07396278e-02  6.92081988e-01
  1.76810741e-01 -6.37777448e-01 -1.07009977e-01  1.45918220e-01
 -4.72596496e-01  7.81618208e-02  7.43460357e-02  3.12812291e-02
  3.45173746e-01 -1.99835375e-01  3.85434479e-02  1.66786164e-01
 -3.13531727e-01  8.55091214e-03  6.87197208e-01 -2.15349734e-01
 -9.57289264e-02  1.94190770e-01  1.79020703e-01 -1.57877684e-01
  1.47679269e-01 -2.96925604e-01 -7.66184628e-02 -2.40117610e-02
  2.94064403e-01  6.99905753e-02 -1.81832284e-01 -1.84988141e-01
  4.24420297e-01 -3.99578452e-01  5.67050092e-02  1.49702415e-01
 -1.82412088e-01 -1.99344829e-01  8.12357292e-02  2.44615465e-01
  2.40152478e-01  9.80042219e-02 -3.52419317e-01 -1.84637696e-01
 -5.04370272e-01  1.86945274e-01  5.75593412e-01  2.10049599e-02
 -2.11553305e-01  1.33618563e-01  3.43809694e-01  2.64810592e-01
 -4.38975394e-02  4.72445667e-01  3.73360366e-02 -3.27769578e-01
 -7.85745144e-01 -1.97590426e-01 -3.64805758e-03  3.24428380e-01
 -1.33007720e-01  8.76832828e-02 -2.18698174e-01  1.74478009e-01
  1.88160270e-01  7.99786389e-01 -3.30016404e-01 -4.27790508e-02
 -3.24577183e-01 -5.29847145e-01  2.95741737e-01  3.94259244e-02
  9.12518740e-01  3.03908676e-01  2.94535875e-01  3.32258642e-01
  2.92314172e-01  2.11741745e-01 -6.05786368e-02  1.20969713e-01
 -1.46777123e-01  1.68100893e+00 -6.00036457e-02 -4.60391760e-01
  4.58778054e-01  3.15574646e-01  4.14803103e-02  2.69460201e-01
  3.68061900e-01  1.46996304e-01 -2.36319155e-01  4.56006825e-03
 -1.21473983e-01 -1.53106600e-01 -2.66935259e-01  1.31109551e-01
 -9.09097344e-02  2.06544697e-01 -6.37413412e-02  6.58711612e-01
 -3.44816208e-01 -4.30943877e-01  7.50737265e-03  2.61618018e-01
  1.48912042e-01 -3.31886977e-01 -1.82310000e-01  4.33887303e-01
  1.31041244e-01  7.97029734e-02  1.89336896e-01 -3.69157702e-01
 -4.68077809e-02  2.03989387e-01 -3.94495487e-01  2.67106593e-01
 -1.65827423e-02  4.39878285e-01  4.98262346e-02 -7.96166360e-02
  3.09017003e-01 -2.08796948e-01  3.35223317e-01 -5.31494856e-01
  4.98095304e-01 -2.33580798e-01 -4.08915281e-01  4.81169581e-01
  1.25278056e-01  9.75246280e-02  7.30500221e-02  2.07037896e-01
  2.83739090e-01  9.84879881e-02 -2.64591724e-02  7.26580918e-02
  1.25480962e+00 -1.74600780e-02  5.91729522e-01  1.92128673e-01
 -2.41998747e-01  1.93986207e-01 -4.88737285e-01 -1.28908670e+00
  2.45617762e-01 -3.43450546e-01  1.82077885e-01  1.57383204e-01
 -4.84870672e-02  3.85759890e-01 -3.63303751e-01 -2.85957515e-01
 -4.76393700e-01  2.44863421e-01 -3.55516076e-01 -6.62734807e-02
  1.18291676e-02 -6.10739470e-01  7.30153680e-01  3.64458084e-01
  1.36824518e-01  1.97562620e-01  1.14274114e-01 -4.09347534e-01
 -6.35866448e-02 -1.44242585e-01  3.10334921e-01  3.11292887e-01
 -4.16842043e-01 -1.83506817e-01 -6.85008019e-02  1.74214765e-01
  6.58504009e-01  1.35707527e-01 -2.79004693e-01  1.69761255e-01
  6.02614284e-02  4.92529571e-02 -3.91256958e-01  3.54911864e-01
  2.54207879e-01  2.58120000e-02  3.05577517e-01  3.68745387e-01
 -2.49059185e-01  7.17129409e-02 -3.65576684e-01 -3.57798994e-01
 -1.64171076e+00  3.19468021e-01  1.04064822e-01 -3.02340239e-01
  4.05385852e-01 -3.20128649e-01 -5.85516214e-01 -1.49479017e-01
 -3.33782732e-01  4.91258115e-01 -1.65601984e-01  1.13458224e-01
 -3.93766165e-02  5.06421447e-01  3.35721612e-01  5.95347136e-02
  1.44354820e-01 -2.17733830e-02  1.56089425e-01 -1.00022279e-01
  2.10080668e-01 -2.62851924e-01 -1.43927246e-01  3.94015908e-01
  8.89123380e-02  8.11074525e-02 -8.75591755e-01  7.81175643e-02
 -2.68370956e-02  5.55042028e-01 -1.79557621e-01 -2.04005122e-01
 -5.79829693e-01 -7.32280612e-02  1.32374436e-01  3.42179835e-01
  2.82699093e-02 -1.24561116e-01  2.59149253e-01 -3.21292698e-01
 -2.13649705e-01 -3.31602961e-01 -6.68542832e-02  1.19490623e-02
  3.21087241e-03 -8.20071459e-01  6.74814403e-01 -2.16295898e-01
 -2.20753685e-01  3.12871873e-01  6.39965236e-02 -4.33892220e-01
  2.31735364e-01 -1.39733419e-01  6.72889948e-02 -1.69835240e-01
 -3.21837425e-01  3.99941981e-01  3.27469945e-01 -5.38511693e-01
 -1.70322508e-03 -1.52631924e-01  4.47547019e-01  2.27468647e-02
  7.69697130e-04 -3.76062512e-01 -7.72631541e-02 -3.14085364e-01
 -2.55293310e-01  7.54404813e-02 -1.85459748e-01  6.86839521e-02
 -2.44845599e-01  7.91106522e-02 -2.53026456e-01  3.29190403e-01
  1.63330972e-01  2.26621151e-01 -5.22460341e-01  3.51903498e-01
 -1.60082176e-01 -2.56759077e-01  1.44897342e-01  3.81990314e-01]"
tenis,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJunUHQYimjlopx3ZaphqM_W9M-d-OI9nqGg&usqp=CAU,"[-4.21190858e-02 -1.35280088e-01  3.85883570e-01  1.19726248e-01
 -2.06666321e-01 -3.28008384e-02 -5.93290567e-01 -2.33272910e-02
  7.64719903e-01 -1.59355327e-02  2.55845785e-01 -7.44936228e-01
 -2.90105522e-01 -2.54694819e-01  9.99994576e-02  1.45210579e-01
  1.65741026e+00 -3.52753937e-01 -1.36068687e-01 -3.29522848e-01
 -8.49189699e-01 -9.85513330e-02 -1.24272324e-01 -6.83556855e-01
  3.12810183e-01  5.14838517e-01  2.10037395e-01 -7.41782486e-02
  2.92021483e-01  4.23673913e-02  1.65229678e-01 -2.85734117e-01
  4.56707180e-01  1.01960942e-01 -6.03721678e-01 -5.97918928e-02
  6.04588151e-01  3.53701681e-01  1.68674141e-02 -1.11628577e-01
 -2.97510177e-01 -1.71029553e-01  1.59042582e-01 -4.71974790e-01
  5.55004835e-01  9.49800432e-01  1.87599212e-01  2.10267961e-01
  1.50778860e-01  2.36950159e-01  5.70557177e-01  6.68981075e-01
  1.00527681e-01 -1.85234919e-01 -9.60357487e-02 -1.29039571e-01
 -1.44100994e-01  2.93098629e-01 -3.80571246e-01  1.82303071e-01
  8.67180824e-01  3.97297144e-01  2.49021605e-01 -6.43302947e-02
  1.28732279e-01 -2.17829883e-01 -9.91702080e-02  1.30785435e-01
  1.15979224e-01 -2.81872332e-01  2.71620929e-01  2.04880655e-01
  2.15672776e-01  1.66980177e-01 -1.77664608e-02 -3.80964428e-01
  8.57202560e-02 -1.93104967e-01 -1.17809683e-01 -4.10738528e-01
 -2.98286974e-01 -1.94782317e-02  2.71902680e-01  2.04275966e-01
 -1.02839693e-01 -3.06060761e-01  3.05155180e-02 -1.05595291e-01
  2.09175646e-01  8.74858275e-02 -2.86890060e-01 -2.19237924e-01
 -4.77186203e+00  4.57210243e-01 -7.72706866e-02  1.94145888e-01
  1.40310824e-02 -3.51115435e-01 -9.45712984e-01 -6.16976619e-02
 -2.94600964e-01 -4.37388599e-01  5.15580535e-01  1.96477830e-01
  5.88019311e-01 -1.52275741e-01  7.08409905e-01  4.64508682e-03
 -7.93494880e-02  2.66348869e-02  8.01080540e-02  4.19059098e-01
 -1.90300345e-02 -3.76914561e-01  7.44403899e-02 -3.07930149e-02
 -2.12708935e-01 -4.85110223e-01  2.26374835e-01  1.38236657e-01
  1.30524442e-01  3.60693455e-01 -1.42141595e-01  1.21576861e-01
  4.07176852e-01  2.48486221e-01 -5.24608433e-01  4.46510255e-01
  2.74926066e-01 -5.41031957e-02 -2.69525081e-01  2.56393790e-01
 -1.91701308e-01  7.79486060e-01  3.42673838e-01 -3.74274731e-01
  3.07315290e-02  3.43606085e-01 -4.65470552e-03 -1.05407387e-02
  2.33069956e-01 -1.83710307e-01 -2.37909377e-01  4.80859399e-01
 -1.78866357e-01  5.75317621e-01  8.29970241e-02 -7.25462198e-01
 -1.90046534e-01  3.85473162e-01  1.68397695e-01 -2.01969668e-01
  7.02664852e-01 -2.88281679e-01  2.01076150e-01  1.77863806e-01
 -6.45080805e-02 -2.94915140e-02  7.86668062e-02 -4.83348906e-01
 -5.96638501e-01 -9.19854343e-02  2.37563759e-01  1.69738382e-01
  4.65555966e-01  3.38151455e-01  5.71904480e-01 -3.02180022e-01
 -5.86800873e-02  1.82890043e-01 -5.92476130e-01 -6.25985265e-02
  4.10552621e-02  2.13581920e-02 -2.14879185e-01 -1.85212210e-01
  5.83612680e-01  1.15448669e-01  3.38535726e-01 -5.13788819e-01
  5.51532030e-01 -1.17885888e-01  1.65645421e-01  2.43620813e-01
  1.37163013e-01  8.12945366e-01  1.51534975e-01  2.43383303e-01
 -3.90103012e-02  6.73457682e-02 -3.19440812e-02 -1.15196615e-01
  4.88635570e-01  1.31838843e-01  7.89874047e-02  4.28630620e-01
  4.74167615e-02 -3.54425758e-02 -4.14472818e-02  3.18292826e-02
  2.83445492e-02 -4.00109470e-01  5.98631144e-01 -2.18881786e-01
 -2.04652727e-01 -6.02323264e-02 -6.03933513e-01 -1.76081687e-01
 -4.94630158e-01  3.13642502e-01 -2.29685009e-02 -6.10730529e-01
  2.99820065e-01 -3.88463199e-01 -3.85751963e-01  6.33211493e-01
 -5.46764582e-02  6.09353065e-01  3.17120254e-01  8.98757577e-02
  3.91063899e-01 -1.17827868e+00  5.25396645e-01  3.52477878e-02
 -1.37049854e-02 -5.59908152e-03  2.49515980e-01  1.88236803e-01
 -2.54070312e-02  2.72370845e-01  1.06092066e-01 -7.77234077e-01
  1.36760712e-01  6.90253973e-01  5.44044822e-02  4.07338738e-02
 -4.01057065e-01  4.38552797e-01  7.59450793e-02 -1.48539841e-02
  4.11322474e-01 -2.60139465e-01  1.07667148e-01  4.89061713e-01
  1.23150766e-01  5.85034490e-04 -2.93607950e-01  8.40107262e-01
 -3.75600934e-01 -9.13500488e-02 -5.01200557e-05  8.00167024e-03
  1.19107127e-01 -2.19385400e-01  2.01157510e-01  3.92712116e-01
  2.49812938e-02 -2.18003213e-01  2.43797749e-01 -2.16115668e-01
  3.17297950e-02  1.10814542e-01 -3.02334160e-01  1.28020406e-01
 -6.30190134e-01  5.45133710e-01  1.49859652e-01 -2.80211776e-01
 -2.22335875e-01 -1.07457854e-01  4.74883318e-02  2.43937984e-01
 -1.61219358e-01 -1.48369104e-01  2.75744915e-01  2.94870436e-01
 -1.76485285e-01 -3.73244166e-01  3.61444429e-02 -1.50389999e-01
  1.68346748e-01  9.42716300e-02 -2.84850955e-01 -2.44449928e-01
  1.01732068e-01  1.40045345e-01  1.72211218e+00 -1.09940305e-01
 -5.50652370e-02 -2.57617235e-01  2.99135298e-01  2.10306421e-03
 -2.31833637e-01  8.07576120e-01 -7.08493814e-02 -1.07381515e-01
 -3.49724233e-01 -7.39506558e-02  1.82381436e-01  6.96826875e-01
 -2.98243821e-01  3.74627501e-01  2.09169388e-02  4.08922255e-01
  4.18543249e-01 -3.17841768e-03 -2.48157293e-01  3.51547390e-01
  3.20755661e-01 -1.98360831e-01  9.95112136e-02  6.86878711e-03
  7.76497543e-01  1.05565071e-01  2.14510202e-01  2.51185745e-02
 -1.08399853e-01 -1.43540315e-02  1.19796365e-01  7.78977349e-02
  1.17169529e-01  1.32696605e+00 -1.36932820e-01 -4.27231431e-01
  4.76514399e-01 -1.54962018e-01 -5.61988801e-02  3.33532631e-01
  3.39794964e-01 -3.54170203e-01  3.78603756e-01  1.30594492e-01
 -1.30775571e-01  2.16041416e-01 -1.50285423e-01 -9.02128816e-02
 -3.59004676e-01 -1.10244572e-01 -1.28667489e-01 -2.43813455e-01
 -2.18782380e-01 -7.05969930e-02 -5.84165081e-02  2.11280435e-02
  5.29146671e-01 -2.20908850e-01 -5.64668953e-01  1.41993269e-01
  1.21404506e-01  3.85236710e-01  1.82630196e-01 -2.93792963e-01
 -6.32420182e-03  1.08905271e-01  1.36556998e-01 -2.05279544e-01
 -3.21733683e-01  4.68959302e-01  2.46234417e-01 -7.56829605e-02
  1.35485518e+00 -2.87033260e-01 -6.21634498e-02 -6.23682439e-01
  8.33566189e-02 -3.86972725e-02  2.37466991e-01  1.22584969e-01
  3.35964680e-01  7.24315494e-02  1.45517707e-01 -1.52765155e-01
  1.73301175e-01  3.19266260e-01 -2.25206494e-01 -5.87157726e-01
  5.69292784e-01 -3.13860267e-01  8.27350020e-01 -5.88345528e-03
 -1.21505708e-01  3.16572189e-03 -3.63063842e-01 -6.58538342e-01
  5.07870391e-02 -1.81153506e-01  5.00709236e-01  1.71388283e-01
 -2.58304685e-01 -4.72773969e-01 -3.49916577e-01 -3.57740760e-01
 -3.35114479e-01  1.07170418e-01 -2.51061529e-01 -1.59243301e-01
  4.29097563e-01 -6.61879897e-01  4.84089047e-01  3.17815840e-01
  1.02748409e-01  3.59381855e-01  1.06428850e+00 -6.49669528e-01
  4.47553128e-01 -1.01239830e-01  1.68152928e-01 -2.71367617e-02
 -1.52546749e-01  1.94123849e-01  1.75027326e-01  8.84052366e-02
  7.18971848e-01 -2.33824417e-01 -4.27299112e-01  2.89808631e-01
  2.39397287e-01  1.13582015e-02 -7.60243535e-01 -1.51323467e-01
  8.13508868e-01 -1.48926079e-02  3.19779694e-01  9.98704314e-01
 -5.07012844e-01  6.92509264e-02  4.29821223e-01 -5.46866059e-01
 -1.40287793e+00  2.25172639e-02  4.36987653e-02 -1.55142546e-01
  6.60088539e-01 -1.40915200e-01  2.88146138e-02 -8.63224417e-02
 -7.44767070e-01 -4.20327112e-02 -6.72550425e-02  2.73182660e-01
  2.98854858e-01  2.17650592e-01 -4.41568643e-02 -4.33233753e-03
  1.54772744e-01  5.61259091e-02  4.99640495e-01 -1.04059279e-03
 -2.05487251e-01  1.00090817e-01 -1.31434679e-01  4.49903786e-01
 -3.56653184e-02  1.24657214e-01 -5.06684065e-01 -1.73833340e-01
  8.14440027e-02  4.74859059e-01 -1.29422218e-01 -2.31121689e-01
 -5.35835773e-02 -5.21156490e-02  2.33456701e-01 -5.96564859e-02
  8.37877095e-02 -4.34323460e-01  1.91479415e-01  2.45029405e-01
 -5.31286478e-01 -4.61964786e-01  1.36678964e-02 -5.48892915e-02
  3.92175466e-01 -4.89508927e-01  5.80065131e-01 -2.01047286e-02
 -2.76338816e-01  5.81007898e-01 -3.37659210e-01 -5.08002400e-01
 -1.59425586e-01 -6.82623863e-01 -1.68693781e-01  4.64669466e-02
 -1.17548123e-01  1.59960054e-02  4.52120900e-02 -1.12274744e-01
  3.40886265e-01 -7.07381964e-01 -6.53421879e-02 -2.11116523e-02
  2.18343586e-02 -4.82266784e-01 -2.45462760e-01 -5.13783634e-01
 -4.17911202e-01 -3.56730819e-02  1.98444724e-01  3.40121925e-01
  2.09834948e-01 -8.25492442e-02 -6.77105308e-01 -5.36548048e-02
 -2.95570910e-01 -1.29294395e-01  1.32252276e-02  3.78709018e-01
  7.53546879e-02  4.97193545e-01  2.11782113e-01 -1.91314369e-01]"
